ccode,polity_code,dispute,StYear,EndYear
95,PAN,1,1988,1988
645,IRQ,1,1988,1988
94,COS,1,1988,1988
95,PAN,1,1988,1988
93,NIC,1,1988,1988
91,HON,1,1988,1988
692,BAH,1,1988,1988
630,IRN,1,1988,1988
220,FRN,1,1988,1988
20,CAN,1,1988,1988
2,USA,1,1988,1988
645,IRQ,1,1988,1988
620,LIB,1,1988,1989
2,USA,1,1988,1989
800,THI,1,1987,1988
812,LAO,1,1987,1988
800,THI,1,1987,1987
775,MYA,1,1987,1987
750,IND,1,1987,1987
780,SRI,1,1987,1987
750,IND,1,1987,1987
771,BNG,1,1987,1987
816,VIE,1,1987,1987
710,CHN,1,1987,1987
710,CHN,1,1987,1987
713,TAW,1,1987,1987
698,OMA,1,1987,1987
680,YPR,1,1987,1987
900,AUL,1,1987,1987
645,IRQ,1,1987,1987
830,SIN,1,1987,1987
645,IRQ,1,1987,1987
652,SYR,1,1987,1987
645,IRQ,1,1987,1987
652,SYR,1,1987,1987
640,TUR,1,1987,1987
640,TUR,1,1987,1987
645,IRQ,1,1987,1987
830,SIN,1,1987,1988
630,IRN,1,1987,1988
781,NA,1,1987,1987
630,IRN,1,1987,1987
770,PAK,1,1987,1987
630,IRN,1,1987,1987
750,IND,1,1987,1988
630,IRN,1,1987,1988
740,JPN,1,1987,1987
630,IRN,1,1987,1987
732,ROK,1,1987,1987
630,IRN,1,1987,1987
696,UAE,1,1987,1987
630,IRN,1,1987,1987
694,QAT,1,1987,1987
630,IRN,1,1987,1987
690,KUW,1,1987,1988
630,IRN,1,1987,1988
670,SAU,1,1987,1988
630,IRN,1,1987,1988
640,TUR,1,1987,1988
630,IRN,1,1987,1988
560,SAF,1,1987,1987
541,MZM,1,1987,1987
541,MZM,1,1987,1987
560,SAF,1,1987,1987
530,ETI,1,1987,1987
625,SDN,1,1987,1987
625,SDN,1,1986,1986
530,ETI,1,1986,1986
500,UGA,1,1987,1987
501,KEN,1,1987,1987
490,ZAI,1,1987,1987
500,UGA,1,1987,1987
490,ZAI,1,1987,1987
484,CON,1,1987,1987
475,NIG,1,1987,1987
471,CAO,1,1987,1987
450,LBR,1,1987,1987
630,IRN,1,1987,1987
435,MAA,1,1987,1987
600,MOR,1,1987,1987
571,BOT,1,1987,1987
551,ZAM,1,1987,1987
560,SAF,1,1987,1987
95,PAN,1,1987,1987
645,IRQ,1,1987,1987
100,COL,1,1987,1987
101,VEN,1,1987,1987
740,JPN,1,1987,1987
160,ARG,1,1987,1987
630,IRN,1,1987,1987
210,NTH,1,1987,1987
211,BEL,1,1987,1987
338,NA,1,1987,1987
645,IRQ,1,1987,1987
260,NA,1,1987,1987
290,POL,1,1987,1987
350,GRC,1,1987,1988
630,IRN,1,1987,1988
352,CYP,1,1987,1987
630,IRN,1,1987,1987
350,GRC,1,1987,1987
645,IRQ,1,1987,1987
345,YGS,1,1987,1987
630,IRN,1,1987,1987
325,ITA,1,1987,1987
630,IRN,1,1987,1987
230,SPN,1,1987,1987
630,IRN,1,1987,1987
220,FRN,1,1987,1987
630,IRN,1,1987,1987
352,CYP,1,1987,1988
645,IRQ,1,1987,1988
380,SWD,1,1987,1987
630,IRN,1,1987,1987
365,RUS,1,1987,1987
630,IRN,1,1987,1987
385,NOR,1,1987,1987
365,RUS,1,1987,1987
360,RUM,1,1987,1987
630,IRN,1,1987,1987
355,BUL,1,1987,1987
640,TUR,1,1987,1987
640,TUR,1,1987,1987
355,BUL,1,1987,1987
352,CYP,1,1987,1987
666,ISR,1,1987,1987
385,NOR,1,1987,1988
630,IRN,1,1987,1988
385,NOR,1,1987,1987
645,IRQ,1,1987,1987
390,DEN,1,1987,1988
2,USA,1,1988,1988
630,IRN,1,1987,1988
350,GRC,1,1878,1878
640,TUR,1,1878,1878
640,TUR,1,1885,1886
350,GRC,1,1885,1886
350,GRC,1,1896,1896
365,RUS,1,1896,1896
255,GMY,1,1896,1896
220,FRN,1,1896,1896
300,NA,1,1896,1896
200,UKG,1,1896,1896
325,ITA,1,1896,1896
740,JPN,1,1959,1959
732,ROK,1,1959,1959
740,JPN,1,1959,1959
732,ROK,1,1959,1959
385,NOR,1,1948,1948
160,ARG,1,1948,1948
200,UKG,1,1948,1948
155,CHL,1,1948,1948
800,THI,1,1959,1959
775,MYA,1,1959,1959
750,IND,1,1956,1956
235,POR,1,1956,1956
2,USA,1,1956,1956
651,EGY,1,1956,1956
670,SAU,1,1956,1956
200,UKG,1,1956,1956
2,USA,1,1957,1957
155,CHL,1,1957,1957
325,ITA,1,1957,1957
339,ALB,1,1957,1957
740,JPN,1,1955,1957
365,RUS,1,1955,1957
365,RUS,1,1957,1957
385,NOR,1,1957,1957
315,CZE,1,1957,1957
2,USA,1,1957,1957
750,IND,1,1957,1957
770,PAK,1,1957,1957
740,JPN,1,1958,1958
365,RUS,1,1958,1958
740,JPN,1,1958,1958
710,CHN,1,1958,1958
2,USA,1,1958,1958
265,NA,1,1958,1958
211,BEL,1,1958,1958
265,NA,1,1958,1958
220,FRN,1,1958,1958
325,ITA,1,1958,1958
652,SYR,1,1958,1958
2,USA,1,1958,1958
339,ALB,1,1958,1958
200,UKG,1,1958,1958
339,ALB,1,1958,1958
713,TAW,1,1959,1959
710,CHN,1,1959,1959
365,RUS,1,1959,1959
140,BRA,1,1959,1959
740,JPN,1,1959,1959
365,RUS,1,1959,1959
710,CHN,1,1959,1959
817,NA,1,1959,1959
365,RUS,1,1959,1959
840,PHI,1,1959,1959
390,DEN,1,1959,1959
365,RUS,1,1959,1959
395,NA,1,1958,1959
200,UKG,1,1958,1959
660,LEB,1,1959,1959
666,ISR,1,1959,1959
2,USA,1,1959,1959
42,DOM,1,1959,1959
750,IND,1,1959,1959
770,PAK,1,1959,1959
2,USA,1,1959,1959
225,SWZ,1,1959,1959
630,IRN,1,1959,1959
365,RUS,1,1959,1959
740,JPN,1,1960,1960
365,RUS,1,1960,1960
740,JPN,1,1960,1960
732,ROK,1,1960,1960
200,UKG,1,1960,1960
395,NA,1,1960,1960
305,AUS,1,1960,1960
2,USA,1,1960,1960
325,ITA,1,1960,1960
305,AUS,1,1960,1960
310,HUN,1,1960,1960
305,AUS,1,1960,1960
600,MOR,1,1961,1961
230,SPN,1,1961,1961
740,JPN,1,1961,1961
365,RUS,1,1961,1961
200,UKG,1,1961,1961
390,DEN,1,1961,1961
710,CHN,1,1961,1961
817,NA,1,1961,1961
750,IND,1,1960,1961
770,PAK,1,1960,1961
230,SPN,1,1961,1961
600,MOR,1,1961,1961
740,JPN,1,1962,1962
365,RUS,1,1962,1962
740,JPN,1,1962,1962
732,ROK,1,1962,1962
438,GUI,1,1962,1962
235,POR,1,1962,1962
710,CHN,1,1966,1966
713,TAW,1,1966,1966
713,TAW,1,1963,1966
710,CHN,1,1963,1966
740,JPN,1,1963,1963
365,RUS,1,1963,1963
740,JPN,1,1963,1963
850,INS,1,1963,1963
740,JPN,1,1963,1963
732,ROK,1,1963,1963
375,FIN,1,1963,1963
365,RUS,1,1963,1963
630,IRN,1,1963,1963
365,RUS,1,1963,1963
260,NA,1,1963,1963
315,CZE,1,1963,1963
2,USA,1,1963,1963
365,RUS,1,1963,1963
200,UKG,1,1964,1964
710,CHN,1,1964,1964
2,USA,1,1964,1964
365,RUS,1,1964,1964
260,NA,1,1964,1964
390,DEN,1,1964,1964
290,POL,1,1964,1964
740,JPN,1,1964,1964
365,RUS,1,1964,1964
820,MAL,1,1964,1964
850,INS,1,1964,1964
740,JPN,1,1964,1964
732,ROK,1,1964,1964
2,USA,1,1964,1964
651,EGY,1,1964,1964
380,SWD,1,1964,1964
365,RUS,1,1964,1964
260,NA,1,1964,1964
365,RUS,1,1964,1964
2,USA,1,1964,1964
365,RUS,1,1964,1964
365,RUS,1,1965,1965
2,USA,1,1965,1965
740,JPN,1,1965,1965
365,RUS,1,1965,1965
713,TAW,1,1965,1965
817,NA,1,1965,1965
820,MAL,1,1965,1965
850,INS,1,1965,1965
740,JPN,1,1965,1965
850,INS,1,1965,1965
200,UKG,1,1965,1965
365,RUS,1,1965,1965
2,USA,1,1965,1965
731,PRK,1,1965,1965
230,SPN,1,1965,1965
666,ISR,1,1965,1965
200,UKG,1,1966,1966
850,INS,1,1966,1966
740,JPN,1,1966,1966
732,ROK,1,1966,1966
732,ROK,1,1966,1966
710,CHN,1,1966,1966
2,USA,1,1966,1966
365,RUS,1,1966,1966
365,RUS,1,1968,1968
101,VEN,1,1968,1968
365,RUS,1,1968,1968
140,BRA,1,1968,1968
651,EGY,1,1968,1968
2,USA,1,1968,1968
740,JPN,1,1968,1968
365,RUS,1,1968,1968
200,UKG,1,1968,1968
710,CHN,1,1968,1968
365,RUS,1,1968,1968
160,ARG,1,1968,1968
2,USA,1,1968,1968
365,RUS,1,1968,1968
710,CHN,1,1965,1967
2,USA,1,1965,1967
2,USA,1,1967,1967
732,ROK,1,1967,1967
740,JPN,1,1967,1967
365,RUS,1,1967,1967
365,RUS,1,1967,1967
2,USA,1,1967,1967
260,NA,1,1967,1967
265,NA,1,1967,1967
365,RUS,1,1967,1967
200,UKG,1,1967,1967
365,RUS,1,1967,1967
2,USA,1,1967,1967
713,TAW,1,1967,1967
710,CHN,1,1967,1967
710,CHN,1,1969,1969
2,USA,1,1969,1969
740,JPN,1,1969,1969
365,RUS,1,1969,1969
800,THI,1,1969,1969
811,CAM,1,1969,1969
365,RUS,1,1969,1969
390,DEN,1,1969,1969
265,NA,1,1969,1969
385,NOR,1,1969,1969
40,CUB,1,1968,1968
101,VEN,1,1968,1968
365,RUS,1,1969,1969
731,PRK,1,1969,1969
2,USA,1,1969,1969
92,SAL,1,1970,1970
90,GUA,1,1970,1970
2,USA,1,1971,1971
40,CUB,1,1971,1971
260,NA,1,1971,1971
265,NA,1,1971,1971
713,TAW,1,1971,1971
817,NA,1,1971,1971
2,USA,1,1971,1971
40,CUB,1,1971,1971
710,CHN,1,1971,1971
2,USA,1,1971,1971
710,CHN,1,1972,1972
2,USA,1,1972,1972
365,RUS,1,1972,1972
2,USA,1,1972,1972
2,USA,1,1973,1973
620,LIB,1,1973,1973
2,USA,1,1974,1974
40,CUB,1,1974,1974
20,CAN,1,1974,1974
2,USA,1,1974,1974
20,CAN,1,1975,1975
2,USA,1,1975,1975
40,CUB,1,1975,1975
2,USA,1,1975,1975
800,THI,1,1975,1975
775,MYA,1,1975,1975
732,ROK,1,1976,1976
710,CHN,1,1976,1976
2,USA,1,1976,1976
95,PAN,1,1976,1976
40,CUB,1,1976,1976
2,USA,1,1976,1976
630,IRN,1,1976,1976
680,YPR,1,1976,1976
731,PRK,1,1976,1976
2,USA,1,1976,1976
670,SAU,1,1976,1976
666,ISR,1,1976,1976
2,USA,1,1977,1977
40,CUB,1,1977,1977
740,JPN,1,1977,1977
731,PRK,1,1977,1977
740,JPN,1,1977,1977
365,RUS,1,1977,1977
325,ITA,1,1978,1978
620,LIB,1,1978,1978
740,JPN,1,1978,1978
710,CHN,1,1978,1978
2,USA,1,1979,1979
135,PER,1,1979,1979
2,USA,1,1979,1979
20,CAN,1,1979,1979
40,CUB,1,1980,1980
600,MOR,1,1980,1980
390,DEN,1,1981,1981
385,NOR,1,1981,1981
731,PRK,1,1981,1981
2,USA,1,1981,1981
2,USA,1,1981,1981
40,CUB,1,1981,1981
365,RUS,1,1982,1982
380,SWD,1,1982,1982
740,JPN,1,1982,1982
731,PRK,1,1982,1982
710,CHN,1,1982,1982
816,VIE,1,1982,1982
740,JPN,1,1982,1982
365,RUS,1,1982,1982
93,NIC,1,1982,1982
2,USA,1,1982,1982
620,LIB,1,1982,1982
2,USA,1,1982,1982
731,PRK,1,1982,1982
2,USA,1,1982,1982
40,CUB,1,1983,1983
2,USA,1,1983,1983
2,USA,1,1982,1982
365,RUS,1,1982,1982
140,BRA,1,1983,1983
160,ARG,1,1983,1983
200,UKG,1,1953,1953
710,CHN,1,1953,1953
200,UKG,1,1954,1954
710,CHN,1,1954,1954
710,CHN,1,1956,1956
713,TAW,1,1956,1956
710,CHN,1,1954,1955
713,TAW,1,1954,1955
200,UKG,1,1953,1953
713,TAW,1,1953,1953
200,UKG,1,1952,1952
710,CHN,1,1952,1952
200,UKG,1,1952,1952
713,TAW,1,1952,1952
200,UKG,1,1951,1951
710,CHN,1,1951,1951
200,UKG,1,1951,1951
713,TAW,1,1951,1951
740,JPN,1,1937,1937
365,RUS,1,1937,1937
740,JPN,1,1936,1936
365,RUS,1,1936,1936
740,JPN,1,1934,1934
365,RUS,1,1934,1934
651,EGY,1,1959,1959
640,TUR,1,1959,1959
645,IRQ,1,1959,1959
651,EGY,1,1959,1959
651,EGY,1,1959,1959
645,IRQ,1,1959,1959
651,EGY,1,1959,1959
663,JOR,1,1959,1959
625,SDN,1,1979,1979
530,ETI,1,1979,1979
651,EGY,1,1979,1979
620,LIB,1,1979,1979
625,SDN,1,1979,1979
540,ANG,1,1979,1979
552,ZIM,1,1979,1979
800,THI,1,1978,1979
812,LAO,1,1978,1979
552,ZIM,1,1978,1979
571,BOT,1,1978,1979
551,ZAM,1,1978,1978
560,SAF,1,1978,1978
365,RUS,1,1978,1979
710,CHN,1,1978,1979
816,VIE,1,1978,1979
732,ROK,1,1978,1978
365,RUS,1,1978,1978
155,CHL,1,1978,1978
145,BOL,1,1978,1978
651,EGY,1,1978,1978
501,KEN,1,1978,1978
490,ZAI,1,1978,1978
540,ANG,1,1978,1978
540,ANG,1,1978,1978
220,FRN,1,1978,1978
600,MOR,1,1978,1978
94,COS,1,1977,1977
93,NIC,1,1977,1977
616,TUN,1,1977,1977
620,LIB,1,1977,1977
552,ZIM,1,1978,1978
571,BOT,1,1978,1978
620,LIB,1,1980,1980
616,TUN,1,1980,1980
220,FRN,1,1980,1980
630,IRN,1,1980,1980
365,RUS,1,1980,1980
700,AFG,1,1980,1980
155,CHL,1,1977,1977
135,PER,1,1977,1977
630,IRN,1,1979,1981
2,USA,1,1979,1981
620,LIB,1,1979,1979
2,USA,1,1979,1979
840,PHI,1,1979,1979
820,MAL,1,1979,1979
800,THI,1,1979,1979
775,MYA,1,1979,1979
615,ALG,1,1979,1979
600,MOR,1,1979,1979
700,AFG,1,1979,1979
630,IRN,1,1979,1979
812,LAO,1,1979,1979
710,CHN,1,1979,1979
775,MYA,1,1984,1984
800,THI,1,1984,1984
690,KUW,1,1985,1985
645,IRQ,1,1985,1985
571,BOT,1,1985,1985
560,SAF,1,1985,1985
560,SAF,1,1984,1984
571,BOT,1,1984,1984
732,ROK,1,1985,1985
645,IRQ,1,1985,1985
230,SPN,1,1984,1984
630,IRN,1,1984,1984
750,IND,1,1984,1984
630,IRN,1,1984,1984
385,NOR,1,1984,1984
645,IRQ,1,1984,1984
750,IND,1,1984,1985
780,SRI,1,1984,1985
31,NA,1,1984,1984
645,IRQ,1,1984,1984
450,LBR,1,1984,1984
200,UKG,1,1984,1984
645,IRQ,1,1984,1984
260,NA,1,1984,1984
630,IRN,1,1984,1984
620,LIB,1,1984,1984
220,FRN,1,1984,1984
200,UKG,1,1984,1984
630,IRN,1,1984,1984
352,CYP,1,1984,1985
645,IRQ,1,1984,1985
615,ALG,1,1984,1984
600,MOR,1,1984,1984
640,TUR,1,1984,1984
645,IRQ,1,1984,1984
450,LBR,1,1984,1985
645,IRQ,1,1984,1985
630,IRN,1,1984,1984
670,SAU,1,1984,1984
95,PAN,1,1984,1984
645,IRQ,1,1984,1984
910,PNG,1,1984,1984
850,INS,1,1984,1984
625,SDN,1,1984,1984
2,USA,1,1984,1984
651,EGY,1,1984,1984
620,LIB,1,1984,1984
200,UKG,1,1984,1984
645,IRQ,1,1984,1984
750,IND,1,1984,1984
645,IRQ,1,1984,1984
670,SAU,1,1983,1984
680,YPR,1,1983,1984
771,BNG,1,1983,1984
750,IND,1,1983,1984
530,ETI,1,1983,1983
625,SDN,1,1983,1983
350,GRC,1,1983,1985
645,IRQ,1,1983,1985
56,NA,1,1983,1983
53,NA,1,1983,1983
54,NA,1,1983,1983
51,JAM,1,1983,1983
57,NA,1,1983,1983
58,NA,1,1983,1983
2,USA,1,1983,1983
40,CUB,1,1983,1983
55,NA,1,1983,1983
700,AFG,1,1983,1983
630,IRN,1,1983,1983
490,ZAI,1,1983,1984
551,ZAM,1,1983,1984
652,SYR,1,1983,1984
2,USA,1,1983,1984
732,ROK,1,1983,1983
365,RUS,1,1983,1983
200,UKG,1,1983,1983
160,ARG,1,1983,1983
625,SDN,1,1983,1983
620,LIB,1,1983,1983
2,USA,1,1983,1983
475,NIG,1,1983,1983
483,CHA,1,1983,1983
365,RUS,1,1983,1983
385,NOR,1,1983,1983
620,LIB,1,1983,1983
140,BRA,1,1983,1983
560,SAF,1,1983,1983
541,MZM,1,1983,1983
630,IRN,1,1983,1983
2,USA,1,1983,1983
651,EGY,1,1983,1983
2,USA,1,1983,1983
620,LIB,1,1983,1983
625,SDN,1,1983,1983
570,LES,1,1982,1983
560,SAF,1,1982,1983
800,THI,1,1982,1983
775,MYA,1,1982,1983
775,MYA,1,1983,1983
800,THI,1,1983,1983
452,GHA,1,1982,1982
461,TOG,1,1982,1982
160,ARG,1,1982,1982
200,UKG,1,1982,1982
732,ROK,1,1982,1982
645,IRQ,1,1982,1982
350,GRC,1,1982,1982
645,IRQ,1,1982,1982
690,KUW,1,1982,1982
630,IRN,1,1982,1982
812,LAO,1,1982,1982
800,THI,1,1982,1982
910,PNG,1,1982,1982
850,INS,1,1982,1982
710,CHN,1,1982,1982
840,PHI,1,1982,1982
110,GUY,1,1982,1982
101,VEN,1,1982,1982
645,IRQ,1,1982,1982
652,SYR,1,1982,1982
630,IRN,1,1982,1982
700,AFG,1,1982,1982
365,RUS,1,1982,1982
2,USA,1,1982,1982
620,LIB,1,1982,1982
325,ITA,1,1982,1982
365,RUS,1,1982,1982
551,ZAM,1,1982,1982
490,ZAI,1,1982,1982
670,SAU,1,1981,1981
666,ISR,1,1981,1981
365,RUS,1,1981,1981
380,SWD,1,1981,1981
435,MAA,1,1981,1981
600,MOR,1,1981,1981
690,KUW,1,1981,1981
630,IRN,1,1981,1981
750,IND,1,1981,1981
771,BNG,1,1981,1981
630,IRN,1,1981,1981
640,TUR,1,1981,1981
520,SOM,1,1981,1981
620,LIB,1,1981,1981
625,SDN,1,1981,1981
698,OMA,1,1981,1981
2,USA,1,1981,1981
651,EGY,1,1981,1981
651,EGY,1,1981,1981
2,USA,1,1981,1981
620,LIB,1,1981,1981
390,DEN,1,1981,1981
630,IRN,1,1981,1981
645,IRQ,1,1981,1981
666,ISR,1,1981,1981
710,CHN,1,1981,1981
816,VIE,1,1981,1981
475,NIG,1,1981,1981
471,CAO,1,1981,1981
471,CAO,1,1981,1981
475,NIG,1,1981,1981
2,USA,1,1980,1981
130,ECU,1,1980,1981
663,JOR,1,1982,1982
652,SYR,1,1982,1982
663,JOR,1,1980,1981
652,SYR,1,1980,1981
666,ISR,1,1980,1981
690,KUW,1,1980,1980
630,IRN,1,1980,1980
771,BNG,1,1980,1980
750,IND,1,1980,1980
800,THI,1,1980,1980
775,MYA,1,1980,1980
551,ZAM,1,1980,1981
490,ZAI,1,1980,1981
615,ALG,1,1980,1980
600,MOR,1,1980,1980
800,THI,1,1980,1980
812,LAO,1,1980,1980
698,OMA,1,1980,1980
680,YPR,1,1980,1980
365,RUS,1,1980,1980
345,YGS,1,1980,1980
840,PHI,1,1980,1980
820,MAL,1,1980,1980
651,EGY,1,1980,1980
620,LIB,1,1980,1980
435,MAA,1,1980,1980
600,MOR,1,1980,1980
93,NIC,1,1980,1980
100,COL,1,1980,1980
484,CON,1,1980,1980
490,ZAI,1,1980,1980
365,RUS,1,1977,1977
160,ARG,1,1977,1977
355,BUL,1,1977,1977
160,ARG,1,1977,1977
571,BOT,1,1977,1977
552,ZIM,1,1977,1977
461,TOG,1,1977,1977
452,GHA,1,1977,1977
651,EGY,1,1977,1977
620,LIB,1,1977,1977
510,TAZ,1,1977,1977
560,SAF,1,1977,1977
551,ZAM,1,1977,1977
520,SOM,1,1977,1977
501,KEN,1,1977,1977
775,MYA,1,1977,1977
800,THI,1,1977,1977
510,TAZ,1,1977,1979
552,ZIM,1,1977,1979
551,ZAM,1,1977,1979
630,IRN,1,1907,1908
640,TUR,1,1907,1908
630,IRN,1,1909,1910
365,RUS,1,1909,1910
220,FRN,1,1919,1921
640,TUR,1,1919,1921
235,POR,1,1966,1966
200,UKG,1,1966,1966
41,HAI,1,1887,1887
200,UKG,1,1887,1887
235,POR,1,1831,1831
220,FRN,1,1831,1831
220,FRN,1,1911,1911
600,MOR,1,1911,1911
651,EGY,1,1959,1959
663,JOR,1,1959,1959
652,SYR,1,1958,1958
663,JOR,1,1958,1958
640,TUR,1,1958,1958
652,SYR,1,1958,1958
663,JOR,1,1956,1956
670,SAU,1,1956,1956
652,SYR,1,1955,1956
640,TUR,1,1955,1956
640,TUR,1,1955,1955
652,SYR,1,1955,1955
220,FRN,1,1934,1934
640,TUR,1,1934,1934
640,TUR,1,1934,1934
200,UKG,1,1934,1934
355,BUL,1,1935,1935
640,TUR,1,1935,1935
630,IRN,1,1934,1934
700,AFG,1,1934,1934
630,IRN,1,1933,1933
365,RUS,1,1933,1933
645,IRQ,1,1949,1949
663,JOR,1,1949,1949
652,SYR,1,1949,1949
651,EGY,1,1960,1960
663,JOR,1,1960,1960
640,TUR,1,1962,1962
365,RUS,1,1962,1962
645,IRQ,1,1962,1962
640,TUR,1,1962,1962
640,TUR,1,1962,1962
652,SYR,1,1962,1962
652,SYR,1,1963,1963
660,LEB,1,1963,1963
660,LEB,1,1963,1963
652,SYR,1,1963,1963
652,SYR,1,1965,1965
640,TUR,1,1965,1965
640,TUR,1,1965,1965
645,IRQ,1,1965,1965
670,SAU,1,1967,1967
666,ISR,1,1967,1967
652,SYR,1,1966,1966
663,JOR,1,1966,1966
690,KUW,1,1967,1967
645,IRQ,1,1967,1967
660,LEB,1,1969,1969
652,SYR,1,1969,1969
666,ISR,1,1974,1974
365,RUS,1,1974,1974
620,LIB,1,1975,1975
651,EGY,1,1975,1975
652,SYR,1,1976,1976
645,IRQ,1,1976,1976
350,GRC,1,1976,1976
666,ISR,1,1976,1976
200,UKG,1,1976,1976
652,SYR,1,1976,1976
645,IRQ,1,1981,1982
666,ISR,1,1981,1982
305,AUS,1,1922,1922
325,ITA,1,1922,1922
345,YGS,1,1922,1922
315,CZE,1,1922,1922
310,HUN,1,1922,1922
360,RUM,1,1922,1922
200,UKG,1,1922,1922
310,HUN,1,1922,1923
360,RUM,1,1922,1923
345,YGS,1,1922,1923
350,GRC,1,1925,1925
640,TUR,1,1925,1925
360,RUM,1,1926,1926
355,BUL,1,1926,1926
220,FRN,1,1925,1926
640,TUR,1,1925,1926
200,UKG,1,1925,1926
355,BUL,1,1931,1931
350,GRC,1,1931,1931
350,GRC,1,1928,1928
355,BUL,1,1928,1928
345,YGS,1,1929,1929
355,BUL,1,1929,1929
220,FRN,1,1937,1937
640,TUR,1,1937,1937
640,TUR,1,1938,1938
220,FRN,1,1938,1938
365,RUS,1,1939,1940
700,AFG,1,1939,1940
200,UKG,1,1946,1946
345,YGS,1,1946,1946
345,YGS,1,1946,1946
2,USA,1,1946,1946
365,RUS,1,1949,1949
395,NA,1,1949,1949
365,RUS,1,1951,1951
200,UKG,1,1951,1951
630,IRN,1,1951,1951
200,UKG,1,1950,1950
365,RUS,1,1950,1950
355,BUL,1,1950,1950
350,GRC,1,1950,1950
200,UKG,1,1951,1951
850,INS,1,1951,1951
365,RUS,1,1951,1951
630,IRN,1,1951,1951
355,BUL,1,1952,1952
640,TUR,1,1952,1952
200,UKG,1,1952,1952
365,RUS,1,1952,1952
339,ALB,1,1952,1952
325,ITA,1,1952,1952
315,CZE,1,1953,1953
713,TAW,1,1953,1953
390,DEN,1,1953,1953
713,TAW,1,1953,1953
325,ITA,1,1954,1954
345,YGS,1,1954,1954
235,POR,1,1969,1969
490,ZAI,1,1969,1969
740,JPN,1,1953,1954
365,RUS,1,1953,1954
740,JPN,1,1953,1954
710,CHN,1,1953,1954
225,SWZ,1,1954,1954
2,USA,1,1954,1954
375,FIN,1,1954,1954
365,RUS,1,1954,1954
770,PAK,1,1955,1955
713,TAW,1,1955,1955
740,JPN,1,1955,1955
713,TAW,1,1955,1955
710,CHN,1,1955,1955
732,ROK,1,1955,1955
380,SWD,1,1955,1955
365,RUS,1,1955,1955
560,SAF,1,1973,1973
551,ZAM,1,1973,1973
325,ITA,1,1955,1955
339,ALB,1,1955,1955
710,CHN,1,1974,1974
713,TAW,1,1974,1974
840,PHI,1,1974,1974
817,NA,1,1974,1974
670,SAU,1,1955,1955
200,UKG,1,1955,1955
666,ISR,1,1955,1955
355,BUL,1,1955,1955
260,NA,1,1956,1956
713,TAW,1,1956,1956
2,USA,1,1956,1956
70,MEX,1,1956,1956
365,RUS,1,1956,1956
385,NOR,1,1956,1956
325,ITA,1,1956,1956
345,YGS,1,1956,1956
365,RUS,1,1956,1956
385,NOR,1,1956,1956
800,THI,1,1976,1976
812,LAO,1,1976,1976
551,ZAM,1,1974,1974
560,SAF,1,1974,1974
290,POL,1,1939,1939
366,EST,1,1939,1939
200,UKG,1,1949,1949
663,JOR,1,1949,1949
666,ISR,1,1949,1949
666,ISR,1,1957,1959
663,JOR,1,1957,1959
666,ISR,1,1959,1961
663,JOR,1,1959,1961
2,USA,1,1895,1895
230,SPN,1,1895,1895
230,SPN,1,1825,1825
200,UKG,1,1825,1825
2,USA,1,1825,1825
230,SPN,1,1824,1824
2,USA,1,1824,1824
230,SPN,1,1824,1824
2,USA,1,1824,1824
230,SPN,1,1823,1823
2,USA,1,1823,1823
230,SPN,1,1822,1822
2,USA,1,1822,1822
230,SPN,1,1817,1817
2,USA,1,1817,1817
230,SPN,1,1816,1816
2,USA,1,1816,1816
2,USA,1,1955,1955
130,ECU,1,1955,1955
2,USA,1,1955,1955
135,PER,1,1955,1955
2,USA,1,1962,1962
135,PER,1,1962,1962
365,RUS,1,1862,1864
710,CHN,1,1862,1864
710,CHN,1,1871,1872
365,RUS,1,1871,1872
710,CHN,1,1891,1892
365,RUS,1,1891,1892
365,RUS,1,1900,1900
710,CHN,1,1900,1900
710,CHN,1,1912,1913
365,RUS,1,1912,1913
710,CHN,1,1912,1912
365,RUS,1,1912,1912
710,CHN,1,1916,1916
365,RUS,1,1916,1916
710,CHN,1,1921,1921
365,RUS,1,1921,1921
710,CHN,1,1914,1914
365,RUS,1,1914,1914
710,CHN,1,1921,1922
365,RUS,1,1921,1922
365,RUS,1,1926,1926
740,JPN,1,1926,1926
710,CHN,1,1943,1943
365,RUS,1,1943,1943
710,CHN,1,1944,1945
365,RUS,1,1944,1945
710,CHN,1,1947,1948
712,MON,1,1947,1948
365,RUS,1,1947,1948
713,TAW,1,1949,1949
365,RUS,1,1949,1949
551,ZAM,1,1973,1973
500,UGA,1,1973,1973
571,BOT,1,1974,1974
552,ZIM,1,1974,1974
433,SEN,1,1973,1973
235,POR,1,1973,1973
484,CON,1,1967,1967
235,POR,1,1967,1967
840,PHI,1,1968,1968
811,CAM,1,1968,1968
200,UKG,1,1903,1903
2,USA,1,1903,1903
740,JPN,1,1961,1961
732,ROK,1,1961,1961
365,RUS,1,1817,1817
640,TUR,1,1817,1817
365,RUS,1,1817,1817
640,TUR,1,1817,1817
640,TUR,1,1876,1876
365,RUS,1,1876,1876
300,NA,1,1876,1876
255,GMY,1,1876,1876
365,RUS,1,1876,1876
200,UKG,1,1876,1876
365,RUS,1,1878,1878
200,UKG,1,1878,1878
640,TUR,1,1902,1902
365,RUS,1,1902,1902
325,ITA,1,1853,1853
300,NA,1,1853,1853
220,FRN,1,1911,1911
325,ITA,1,1911,1911
255,GMY,1,1919,1919
230,SPN,1,1919,1919
